Datetime,Junction,Vehicles,ID,Temperature,Humidity,Precipitation,Windspeed,Event Name,Location,Type,Description
2015-12-07,1,0.16666666666666669,20151207001,0.21299638989169672,0.8599397590361445,0.0,0.053658536585365846,No Event,NA,NA,NA
2015-12-08,1,0.16666666666666669,20151208001,0.2743682310469314,0.7801204819277109,0.0,0.1414634146341463,No Event,NA,NA,NA
2015-12-09,1,0.18518518518518517,20151209001,0.25992779783393505,0.7454819277108434,0.0,0.41219512195121955,No Event,NA,NA,NA
2015-12-10,1,0.17592592592592593,20151210001,0.2888086642599278,0.621987951807229,0.0009067774300172581,0.18536585365853658,No Event,NA,NA,NA
2015-12-11,1,0.14814814814814814,20151211001,0.20938628158844763,0.884036144578313,0.08909819522040542,0.18536585365853658,No Event,NA,NA,NA
2015-12-12,1,0.20370370370370372,20151212001,0.20938628158844763,0.884036144578313,0.005455290022523182,0.18536585365853658,A.R. Rahman Concert,Delhi,Concert,Live performance by the music composer A.R. Rahman
2015-12-13,1,0.1388888888888889,20151213001,0.16245487364620936,0.8569277108433734,0.004387632725889958,0.18536585365853658,No Event,NA,NA,NA
2015-12-14,1,0.1388888888888889,20151214001,0.11913357400722024,0.8087349397590359,0.0,0.2731707317073171,No Event,NA,NA,NA
2015-12-15,1,0.17592592592592593,20151215001,0.15162454873646208,0.6581325301204818,0.0,0.41219512195121955,No Event,NA,NA,NA
2015-12-16,1,0.2222222222222222,20151216001,0.11552346570397115,0.7243975903614458,0.0,0.18536585365853658,No Event,NA,NA,NA
2015-12-17,1,0.23148148148148145,20151217001,0.14801444043321305,0.7228915662650602,0.0003656360604908299,0.3951219512195122,No Event,NA,NA,NA
2015-12-18,1,0.21296296296296297,20151218001,0.12635379061371838,0.6234939759036143,0.0,0.36829268292682926,No Event,NA,NA,NA
2015-12-19,1,0.21296296296296297,20151219001,0.12635379061371838,0.5948795180722892,0.0,0.31707317073170727,No Event,NA,NA,NA
2015-12-20,1,0.12962962962962965,20151220001,0.07220216606498192,0.7575301204819277,0.0014625442419633197,0.07804878048780486,No Event,NA,NA,NA
2015-12-21,1,0.15740740740740738,20151221001,0.05054151624548736,0.7364457831325301,0.0,0.07804878048780486,No Event,NA,NA,NA
2015-12-22,1,0.20370370370370372,20151222001,0.10108303249097472,0.7424698795180723,0.0,0.22926829268292687,No Event,NA,NA,NA
2015-12-23,1,0.16666666666666669,20151223001,0.0577617328519856,0.7138554216867469,0.0003656360604908299,0.12195121951219512,No Event,NA,NA,NA
2015-12-24,1,0.14814814814814814,20151224001,0.043321299638989175,0.6024096385542169,0.0,0.45609756097560983,No Event,NA,NA,NA
2015-12-25,1,0.1111111111111111,20151225001,0.018050541516245522,0.5421686746987951,0.0,0.10487804878048779,Christmas,Goa,Public Holiday,Annual festival commemorating the birth of Jesus Christ
2015-12-26,1,0.1388888888888889,20151226001,0.15162454873646208,0.46536144578313243,0.0,0.41219512195121955,No Event,NA,NA,NA
2015-12-27,1,0.12962962962962965,20151227001,0.18772563176895307,0.5256024096385541,0.0,0.22926829268292687,No Event,NA,NA,NA
2015-12-28,1,0.12037037037037036,20151228001,0.2490974729241877,0.5617469879518072,0.0,0.45609756097560983,No Event,NA,NA,NA
2015-12-29,1,0.16666666666666669,20151229001,0.2490974729241877,0.5572289156626505,0.0,0.9219512195121952,No Event,NA,NA,NA
2015-12-30,1,0.16666666666666669,20151230001,0.22021660649819497,0.5993975903614458,0.0,0.6585365853658537,No Event,NA,NA,NA
2015-12-31,1,0.17592592592592593,20151231001,0.18411552346570398,0.5150602409638554,0.0,0.18536585365853658,No Event,NA,NA,NA
2016-01-01,1,0.1111111111111111,20160101001,0.18772563176895307,0.47590361445783125,0.0,0.22926829268292687,New Year Celebration,Pan India,Public Holiday,Annual celebration to mark the beginning of the new year
2016-01-02,1,0.12962962962962965,20160102001,0.15162454873646208,0.5572289156626505,0.0,0.2731707317073171,No Event,NA,NA,NA
2016-01-03,1,0.16666666666666669,20160103001,0.12996389891696752,0.6144578313253012,0.0,0.1414634146341463,No Event,NA,NA,NA
2016-01-04,1,0.16666666666666669,20160104001,0.20938628158844763,0.6204819277108432,0.0029250884839266394,0.18536585365853658,No Event,NA,NA,NA
2016-01-05,1,0.25,20160105001,0.2490974729241877,0.6250000000000001,0.00017550530903559833,0.18536585365853658,No Event,NA,NA,NA
2016-01-06,1,0.25925925925925924,20160106001,0.22021660649819497,0.6972891566265059,0.0014625442419633197,0.0975609756097561,No Event,NA,NA,NA
2016-01-07,1,0.2222222222222222,20160107001,0.20938628158844763,0.7213855421686747,0.00017550530903559833,0.18536585365853658,No Event,NA,NA,NA
2016-01-08,1,0.2222222222222222,20160108001,0.16245487364620936,0.7349397590361445,0.007268844882557698,0.07804878048780486,No Event,NA,NA,NA
2016-01-09,1,0.19444444444444442,20160109001,0.09747292418772563,0.6912650602409637,0.0,0.5,No Event,NA,NA,NA
2016-01-10,1,0.16666666666666669,20160110001,0.13357400722021662,0.6536144578313251,0.0,0.1414634146341463,Pro Kabaddi League Match,Delhi,Sports,Professional Kabaddi league match
2016-01-11,1,0.18518518518518517,20160111001,0.1732851985559567,0.6596385542168673,0.0,0.0975609756097561,No Event,NA,NA,NA
2016-01-12,1,0.23148148148148145,20160112001,0.2021660649819495,0.650602409638554,0.0,0.45609756097560983,No Event,NA,NA,NA
2016-01-13,1,0.23148148148148145,20160113001,0.1696750902527076,0.730421686746988,0.04900985754819084,0.45609756097560983,No Event,NA,NA,NA
2016-01-14,1,0.19444444444444442,20160114001,0.11191335740072206,0.9231927710843374,0.0,0.053658536585365846,No Event,NA,NA,NA
2016-01-15,1,0.23148148148148145,20160115001,0.09747292418772563,0.9126506024096385,0.008775265451779916,0.1414634146341463,No Event,NA,NA,NA
2016-01-16,1,0.19444444444444442,20160116001,0.08664259927797835,0.7605421686746988,0.0,0.1146341463414634,No Event,NA,NA,NA
2016-01-17,1,0.18518518518518517,20160117001,0.11913357400722024,0.7499999999999999,0.0,0.0975609756097561,No Event,NA,NA,NA
2016-01-18,1,0.20370370370370372,20160118001,0.07942238267148016,0.7846385542168673,0.0014625442419633197,0.1414634146341463,No Event,NA,NA,NA
2016-01-19,1,0.28703703703703703,20160119001,0.054151624548736454,0.8795180722891566,0.04680141574282623,0.2731707317073171,No Event,NA,NA,NA
2016-01-20,1,0.26851851851851855,20160120001,0.02166064981949456,0.8704819277108432,0.004387632725889958,0.0975609756097561,No Event,NA,NA,NA
2016-01-21,1,0.25925925925925924,20160121001,0.01083032490974728,0.8599397590361445,0.0,0.22926829268292687,No Event,NA,NA,NA
2016-01-22,1,0.2222222222222222,20160122001,0.0,0.8554216867469878,0.0,0.0975609756097561,No Event,NA,NA,NA
2016-01-23,1,0.24074074074074076,20160123001,0.03971119133574008,0.8237951807228915,0.0,0.1414634146341463,Imagine Dragons Concert,Bangalore,Concert,Live performance by the band Imagine Dragons
2016-01-24,1,0.16666666666666669,20160124001,0.0036101083032490933,0.8102409638554217,0.0,0.0975609756097561,No Event,NA,NA,NA
2016-01-25,1,0.20370370370370372,20160125001,0.02527075812274371,0.8087349397590359,0.0,0.0975609756097561,No Event,NA,NA,NA
2016-01-26,1,0.24074074074074076,20160126001,0.11913357400722024,0.7213855421686747,0.0,0.0975609756097561,Republic Day,Delhi,Public Holiday,Annual celebration of the adoption of the Indian constitution
2016-01-27,1,0.25925925925925924,20160127001,0.1444043321299639,0.6250000000000001,0.0,0.22926829268292687,No Event,NA,NA,NA
2016-01-28,1,0.26851851851851855,20160128001,0.2021660649819495,0.5813253012048192,0.0,0.31707317073170727,No Event,NA,NA,NA
2016-01-29,1,0.25925925925925924,20160129001,0.23465703971119128,0.753012048192771,0.0007312721209816598,0.053658536585365846,No Event,NA,NA,NA
2016-01-30,1,0.24074074074074076,20160130001,0.26714801444043323,0.7048192771084337,0.015634597946587885,0.1414634146341463,No Event,NA,NA,NA
2016-01-31,1,0.24074074074074076,20160131001,0.18772563176895307,0.7921686746987951,0.005850176967853279,0.22926829268292687,No Event,NA,NA,NA
2016-02-01,1,0.24074074074074076,20160201001,0.14801444043321305,0.6596385542168673,0.0,0.2731707317073171,No Event,NA,NA,NA
2016-02-02,1,0.3055555555555555,20160202001,0.15162454873646208,0.6882530120481926,0.0,0.2731707317073171,No Event,NA,NA,NA
2016-02-03,1,0.3055555555555555,20160203001,0.15523465703971118,0.6852409638554217,0.0,0.18536585365853658,No Event,NA,NA,NA
2016-02-04,1,0.28703703703703703,20160204001,0.18411552346570398,0.5677710843373492,0.0,0.07804878048780486,No Event,NA,NA,NA
2016-02-05,1,0.28703703703703703,20160205001,0.23465703971119128,0.5225903614457831,0.0,0.06097560975609756,No Event,NA,NA,NA
2016-02-06,1,0.26851851851851855,20160206001,0.20938628158844763,0.5828313253012046,0.0,0.1926829268292683,No Event,NA,NA,NA
2016-02-07,1,0.25,20160207001,0.11913357400722024,0.8448795180722891,0.04721092813057596,0.1146341463414634,No Event,NA,NA,NA
2016-02-08,1,0.25,20160208001,0.1696750902527076,0.700301204819277,0.0,0.18536585365853658,No Event,NA,NA,NA
2016-02-09,1,0.32407407407407407,20160209001,0.2490974729241877,0.6430722891566264,0.0,0.1414634146341463,No Event,NA,NA,NA
2016-02-10,1,0.32407407407407407,20160210001,0.24548736462093862,0.6265060240963854,0.004387632725889958,0.1414634146341463,Shankar-Ehsaan-Loy Concert,Delhi,Concert,Live performance by the music trio Shankar-Ehsaan-Loy
2016-02-11,1,0.28703703703703703,20160211001,0.22382671480144406,0.5466867469879518,0.00017550530903559833,0.41219512195121955,No Event,NA,NA,NA
2016-02-12,1,0.2962962962962963,20160212001,0.2021660649819495,0.4743975903614457,0.0,0.16585365853658535,No Event,NA,NA,NA
2016-02-13,1,0.25925925925925924,20160213001,0.18411552346570398,0.5512048192771084,0.0014771696843829528,0.22926829268292687,No Event,NA,NA,NA
2016-02-14,1,0.23148148148148145,20160214001,0.2021660649819495,0.5692771084337349,0.011700353935706558,0.1414634146341463,No Event,NA,NA,NA
2016-02-15,1,0.24074074074074076,20160215001,0.2490974729241877,0.6234939759036143,0.005850176967853279,0.07804878048780486,No Event,NA,NA,NA
2016-02-16,1,0.25925925925925924,20160216001,0.22382671480144406,0.6069277108433734,0.0014625442419633197,0.18536585365853658,No Event,NA,NA,NA
2016-02-17,1,0.2962962962962963,20160217001,0.27797833935018057,0.4819277108433734,0.0,0.07073170731707318,No Event,NA,NA,NA
2016-02-18,1,0.2962962962962963,20160218001,0.3537906137184116,0.5271084337349397,0.0,0.18536585365853658,No Event,NA,NA,NA
2016-02-19,1,0.3148148148148148,20160219001,0.4115523465703972,0.5075301204819277,0.0007605230058209261,0.22926829268292687,No Event,NA,NA,NA
2016-02-20,1,0.2962962962962963,20160220001,0.38267148014440433,0.7274096385542169,0.05775587211513149,0.31707317073170727,No Event,NA,NA,NA
2016-02-21,1,0.2777777777777778,20160221001,0.31046931407942235,0.7409638554216865,0.0,0.20975609756097563,No Event,NA,NA,NA
2016-02-22,1,0.28703703703703703,20160222001,0.332129963898917,0.5647590361445782,0.0,0.41219512195121955,No Event,NA,NA,NA
2016-02-23,1,0.3425925925925926,20160223001,0.31768953068592054,0.5963855421686747,0.0,0.13170731707317074,No Event,NA,NA,NA
2016-02-24,1,0.3148148148148148,20160224001,0.34296028880866425,0.5421686746987951,0.0,0.18536585365853658,Pro Kabaddi League Match,Hyderabad,Sports,Professional Kabaddi league match
2016-02-25,1,0.32407407407407407,20160225001,0.3537906137184116,0.4924698795180723,0.0029250884839266394,0.18536585365853658,No Event,NA,NA,NA
2016-02-26,1,0.3333333333333333,20160226001,0.3465703971119134,0.5587349397590361,0.005850176967853279,0.0975609756097561,No Event,NA,NA,NA
2016-02-27,1,0.3055555555555555,20160227001,0.35740072202166073,0.5903614457831324,0.005850176967853279,0.0975609756097561,No Event,NA,NA,NA
2016-02-28,1,0.24074074074074076,20160228001,0.36823104693140785,0.6024096385542169,0.004387632725889958,0.18536585365853658,No Event,NA,NA,NA
2016-02-29,1,0.25,20160229001,0.3790613718411552,0.6054216867469878,0.0018135548600345163,0.1414634146341463,No Event,NA,NA,NA
2016-03-01,1,0.3796296296296296,20160301001,0.4043321299638989,0.5120481927710843,0.0,0.2731707317073171,No Event,NA,NA,NA
2016-03-02,1,0.3148148148148148,20160302001,0.4296028880866426,0.46084337349397586,0.0,0.13170731707317074,No Event,NA,NA,NA
2016-03-03,1,0.3333333333333333,20160303001,0.44404332129963897,0.43825301204819267,0.0,0.31707317073170727,No Event,NA,NA,NA
2016-03-04,1,0.3148148148148148,20160304001,0.44404332129963897,0.4186746987951807,0.004387632725889958,0.36829268292682926,No Event,NA,NA,NA
2016-03-05,1,0.28703703703703703,20160305001,0.3971119133574007,0.5421686746987951,0.008175622312574958,0.36829268292682926,Arijit Singh Concert,Hyderabad,Concert,Live performance by the singer Arijit Singh
2016-03-06,1,0.20370370370370372,20160306001,0.296028880866426,0.7560240963855419,0.043115804253078656,0.0975609756097561,No Event,NA,NA,NA
2016-03-07,1,0.2222222222222222,20160307001,0.371841155234657,0.6566265060240962,0.0209290081024951,0.22926829268292687,Maha Shivaratri,Pan India,Public Holiday,Hindu festival dedicated to the worship of Lord Shiva
2016-03-08,1,0.25925925925925924,20160308001,0.4187725631768954,0.5933734939759036,0.02047561938748647,0.22926829268292687,No Event,NA,NA,NA
2016-03-09,1,0.3148148148148148,20160309001,0.40072202166064985,0.6204819277108432,0.005850176967853279,0.2731707317073171,No Event,NA,NA,NA
2016-03-10,1,0.32407407407407407,20160310001,0.4548736462093863,0.552710843373494,0.005850176967853279,0.41219512195121955,No Event,NA,NA,NA
2016-03-11,1,0.28703703703703703,20160311001,0.44404332129963897,0.6144578313253012,0.01235849884459005,0.31707317073170727,No Event,NA,NA,NA
2016-03-12,1,0.25,20160312001,0.2815884476534296,0.7981927710843374,0.48337087196887707,0.41219512195121955,No Event,NA,NA,NA
2016-03-13,1,0.24074074074074076,20160313001,0.31046931407942235,0.7063253012048191,0.09850235469622957,0.41219512195121955,No Event,NA,NA,NA
2016-03-14,1,0.25925925925925924,20160314001,0.3465703971119134,0.6671686746987951,0.12326322871266858,0.41219512195121955,No Event,NA,NA,NA
2016-03-15,1,0.32407407407407407,20160315001,0.34296028880866425,0.555722891566265,0.0029250884839266394,0.2731707317073171,No Event,NA,NA,NA
2016-03-16,1,0.28703703703703703,20160316001,0.38628158844765337,0.4849397590361445,0.0,0.36829268292682926,No Event,NA,NA,NA
2016-03-17,1,0.3148148148148148,20160317001,0.35018050541516244,0.5617469879518072,0.015956357679819816,0.22926829268292687,No Event,NA,NA,NA
2016-03-18,1,0.28703703703703703,20160318001,0.45848375451263534,0.5406626506024096,0.005455290022523182,0.41219512195121955,No Event,NA,NA,NA
2016-03-19,1,0.28703703703703703,20160319001,0.47653429602888087,0.5256024096385541,0.00449001082282739,0.31707317073170727,No Event,NA,NA,NA
2016-03-20,1,0.21296296296296297,20160320001,0.3898916967509025,0.5346385542168673,0.021806534647673095,0.13170731707317074,No Event,NA,NA,NA
2016-03-21,1,0.2222222222222222,20160321001,0.40072202166064985,0.42018072289156616,0.0,0.41219512195121955,No Event,NA,NA,NA
2016-03-22,1,0.3055555555555555,20160322001,0.4043321299638989,0.3825301204819276,0.0,0.5439024390243903,No Event,NA,NA,NA
2016-03-23,1,0.3055555555555555,20160323001,0.43321299638989164,0.18524096385542166,0.0,0.41219512195121955,No Event,NA,NA,NA
2016-03-24,1,0.2962962962962963,20160324001,0.5342960288808665,0.3674698795180722,0.0,0.1414634146341463,Holi Festival,Pan India,Public Holiday,"Hindu spring festival known as the ""festival of colors"" or the ""festival of love"""
2016-03-25,1,0.26851851851851855,20160325001,0.5487364620938627,0.411144578313253,0.0,0.18536585365853658,No Event,NA,NA,NA
2016-03-26,1,0.25,20160326001,0.5379061371841156,0.5015060240963856,0.008775265451779916,0.41219512195121955,No Event,NA,NA,NA
2016-03-27,1,0.21296296296296297,20160327001,0.49097472924187724,0.5316265060240963,0.02047561938748647,0.22926829268292687,No Event,NA,NA,NA
2016-03-28,1,0.20370370370370372,20160328001,0.46570397111913364,0.516566265060241,0.0,0.0975609756097561,IPL 2016 Opening Match,Mumbai,Sports,Opening match of the Indian Premier League 2016
2016-03-29,1,0.28703703703703703,20160329001,0.5451263537906137,0.4593373493975903,0.0014625442419633197,0.31707317073170727,No Event,NA,NA,NA
2016-03-30,1,0.32407407407407407,20160330001,0.6101083032490975,0.3975903614457831,0.0,0.31707317073170727,No Event,NA,NA,NA
2016-03-31,1,0.32407407407407407,20160331001,0.5740072202166066,0.35090361445783136,0.0,0.22926829268292687,No Event,NA,NA,NA
2016-04-01,1,0.3148148148148148,20160401001,0.6064981949458483,0.33283132530120474,0.0,0.31707317073170727,No Event,NA,NA,NA
2016-04-02,1,0.28703703703703703,20160402001,0.6353790613718412,0.3629518072289156,0.0,0.20243902439024392,No Event,NA,NA,NA
2016-04-03,1,0.25,20160403001,0.6570397111913356,0.31024096385542166,0.007312721209816598,0.10487804878048779,No Event,NA,NA,NA
2016-04-04,1,0.25,20160404001,0.6967509025270758,0.3629518072289156,0.02778834059730307,0.18536585365853658,No Event,NA,NA,NA
2016-04-05,1,0.3148148148148148,20160405001,0.555956678700361,0.42469879518072284,0.14053587621025537,0.18536585365853658,No Event,NA,NA,NA
2016-04-06,1,0.3148148148148148,20160406001,0.5342960288808665,0.43825301204819267,0.006259689355603008,0.18536585365853658,No Event,NA,NA,NA
2016-04-07,1,0.3055555555555555,20160407001,0.5090252707581228,0.46536144578313243,0.008365753064030187,0.31707317073170727,No Event,NA,NA,NA
2016-04-08,1,0.3055555555555555,20160408001,0.5379061371841156,0.3674698795180722,0.0,0.0975609756097561,No Event,NA,NA,NA
2016-04-09,1,0.25,20160409001,0.5451263537906137,0.378012048192771,0.0029250884839266394,0.16585365853658535,No Event,NA,NA,NA
2016-04-10,1,0.26851851851851855,20160410001,0.5703971119133574,0.3222891566265059,0.0,0.5439024390243903,No Event,NA,NA,NA
2016-04-11,1,0.20370370370370372,20160411001,0.5451263537906137,0.39608433734939763,0.0036417351624886654,0.5,No Event,NA,NA,NA
2016-04-12,1,0.32407407407407407,20160412001,0.5884476534296029,0.34789156626506024,0.0,0.36829268292682926,Pro Kabaddi League Match,Bengaluru,Sports,Professional Kabaddi league match
2016-04-13,1,0.32407407407407407,20160413001,0.6209386281588447,0.24397590361445787,0.0,0.5,No Event,NA,NA,NA
2016-04-14,1,0.2962962962962963,20160414001,0.6823104693140795,0.12048192771084332,0.0,0.41219512195121955,Baisakhi Festival,Pan India,Public Holiday,Sikh festival celebrating the harvest season
2016-04-15,1,0.28703703703703703,20160415001,0.6859205776173285,0.1475903614457832,0.0,0.31707317073170727,No Event,NA,NA,NA
2016-04-16,1,0.2962962962962963,20160416001,0.7689530685920577,0.15662650602409633,0.0,0.36829268292682926,Ed Sheeran Concert,New Delhi,Concert,Live performance by the singer Ed Sheeran
2016-04-17,1,0.2222222222222222,20160417001,0.7472924187725631,0.21536144578313254,0.0,0.1414634146341463,No Event,NA,NA,NA
2016-04-18,1,0.26851851851851855,20160418001,0.7256317689530686,0.3162650602409638,0.003963494895720596,0.1926829268292683,No Event,NA,NA,NA
2016-04-19,1,0.3333333333333333,20160419001,0.7075812274368232,0.3042168674698795,0.0,0.1926829268292683,No Event,NA,NA,NA
2016-04-20,1,0.3148148148148148,20160420001,0.6895306859205776,0.2635542168674698,0.0,0.36829268292682926,No Event,NA,NA,NA
2016-04-21,1,0.3055555555555555,20160421001,0.6895306859205776,0.128012048192771,0.0,0.41219512195121955,No Event,NA,NA,NA
2016-04-22,1,0.25925925925925924,20160422001,0.6787003610108303,0.17469879518072284,0.024965630210313866,0.25365853658536586,No Event,NA,NA,NA
2016-04-23,1,0.28703703703703703,20160423001,0.5595667870036101,0.22289156626506024,0.0,0.24634146341463414,No Event,NA,NA,NA
2016-04-24,1,0.26851851851851855,20160424001,0.5740072202166066,0.10542168674698793,0.0,0.21951219512195125,No Event,NA,NA,NA
2016-04-25,1,0.2777777777777778,20160425001,0.6028880866425992,0.06927710843373491,0.0,0.20243902439024392,No Event,NA,NA,NA
2016-04-26,1,0.35185185185185186,20160426001,0.6462093862815885,0.05722891566265059,0.0,0.21951219512195125,No Event,NA,NA,NA
2016-04-27,1,0.28703703703703703,20160427001,0.6714801444043321,0.04668674698795183,0.0,0.21951219512195125,No Event,NA,NA,NA
2016-04-28,1,0.3333333333333333,20160428001,0.6606498194945848,0.09638554216867468,0.0,0.23658536585365852,No Event,NA,NA,NA
2016-04-29,1,0.35185185185185186,20160429001,0.6498194945848376,0.10542168674698793,0.0,0.31707317073170727,No Event,NA,NA,NA
2016-04-30,1,0.2777777777777778,20160430001,0.6750902527075812,0.12650602409638545,0.0,0.22926829268292687,No Event,NA,NA,NA
2016-05-01,1,0.2222222222222222,20160501001,0.7184115523465704,0.11596385542168675,0.0,0.25365853658536586,No Event,NA,NA,NA
2016-05-02,1,0.24074074074074076,20160502001,0.8050541516245487,0.06777108433734935,0.0,0.1926829268292683,No Event,NA,NA,NA
2016-05-03,1,0.32407407407407407,20160503001,0.7436823104693141,0.20783132530120485,0.005455290022523182,0.41219512195121955,No Event,NA,NA,NA
2016-05-04,1,0.3055555555555555,20160504001,0.7148014440433212,0.25451807228915657,0.010910580045046364,0.5,No Event,NA,NA,NA
2016-05-05,1,0.3148148148148148,20160505001,0.6750902527075812,0.29969879518072284,0.09268142861321556,0.5,No Event,NA,NA,NA
2016-05-06,1,0.2962962962962963,20160506001,0.6606498194945848,0.36144578313253006,0.00631819112528154,0.22926829268292687,No Event,NA,NA,NA
2016-05-07,1,0.2962962962962963,20160507001,0.7364620938628159,0.28162650602409633,0.0,0.2731707317073171,No Event,NA,NA,NA
2016-05-08,1,0.26851851851851855,20160508001,0.7184115523465704,0.36897590361445776,0.0,0.22926829268292687,No Event,NA,NA,NA
2016-05-09,1,0.3148148148148148,20160509001,0.7328519855595668,0.38102409638554213,0.004387632725889958,0.5,No Event,NA,NA,NA
2016-05-10,1,0.4074074074074074,20160510001,0.6642599277978339,0.5225903614457831,0.03906455670284026,0.1146341463414634,No Event,NA,NA,NA
2016-05-11,1,0.3611111111111111,20160511001,0.595667870036101,0.6415662650602408,0.31583642905197884,0.1414634146341463,No Event,NA,NA,NA
2016-05-12,1,0.3333333333333333,20160512001,0.6895306859205776,0.5060240963855421,0.00017550530903559833,0.31707317073170727,No Event,NA,NA,NA
